SMILES,pIC50
COc1ccc2c(c1)/C(=N/NC(=O)c1ccc(NC(=O)c3ccc(Cl)cc3)cc1)C(=O)N2,6.408935393
COc1cccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Br)cc43)cc2)c1,6.318758763
COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(OC)cc43)cc2)cc1,6.769551079
COc1ccc2c(c1)/C(=N/NC(=O)c1ccc(NC(=O)Nc3ccc(Cl)cc3)cc1)C(=O)N2,6.408935393
COc1cc(C2CN(C(=O)c3cc(COC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,6
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(C4CCOC4)c3)n[nH]c2c1,8.173925197
CCCn1cc(-c2n[nH]c3cc(-c4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4C)ccc23)cn1,7.88941029
CCn1cc(-c2n[nH]c3cc(-c4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4C)ccc23)cn1,8.173925197
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3ccc(C(=O)N4CCN(C)CC4)cc3)n[nH]c2c1,7.595166283
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(CC(C)O)c3)n[nH]c2c1,7.571865206
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(CCO)c3)n[nH]c2c1,7.935542011
Cc1ccc2oc(-c3c4c(N)n[nH]c(=O)c4nn3-c3ccccc3)c(C)c2c1,7.966576245
C=CC(=O)NCc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)cc1,7.787812396
C=CC(=O)Nc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)cc1,8.318758763
Cc1ccc2oc(-c3c4c(N)n[nH]c(=O)c4nn3-c3ccc(NC(=O)/C=C/CN(C)C)cc3)c(C)c2c1,8.619788758
Cc1c(-c2c3c(N)n[nH]c(=O)c3nn2-c2ccc(NC(=O)/C=C/CN(C)C)cc2)oc2ccc(Br)cc12,9.397940009
CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3ccnc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1,5
CC(C)(C)c1cc(NC(=O)c2cccc(Oc3ccnc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1,5.37161107
Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,5
COc1ccc(C(=O)Nc2cc(CCc3cc(OC)cc(OC)c3)n[nH]2)cc1,6.522878745
COc1cc(CCc2cc(NC(=O)c3ccc(CN4CCC(F)CC4)cc3)[nH]n2)cc(OC)c1,6.522878745
CN1CCN(c2ccc(C(=O)Nc3cc(CCc4cccnc4)n[nH]3)cc2)CC1,6.522878745
CN1CCN(c2ccc(C(=O)Nc3cc(CCc4ccco4)n[nH]3)cc2)CC1,6.522878745
COc1cccc(CCc2cc(NC(=O)c3ccc(C)nc3)[nH]n2)c1,6
COc1cccc(CCc2cc(NC(=O)c3ccc(OC)nc3)[nH]n2)c1,6.213248578
C#CCNc1ccc(C(=O)Nc2cc(CCc3cccc(OC)c3)n[nH]2)nc1,6
CCNc1ccc(C(=O)Nc2cc(CCc3cccc(OC)c3)n[nH]2)cn1,6
COc1cccc(CCc2cc(NC(=O)c3ccc(NC(C)=O)cc3)[nH]n2)c1,6
COc1cc(COc2cc(NC(=O)c3cnc(N4CCN(C)CC4)cn3)[nH]n2)cc(OC)c1,6.522878745
Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,4.301029996
O=C(c1ccc(Br)o1)N1N=C(c2cccnc2)CC1c1ccccc1O,5
Cc1cc(CNc2nccc(Nc3cc(COc4ccccc4)[nH]n3)n2)on1,5
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(OCc5ccccc5)c4)[nH]n3)n2)on1,5
COCCOc1cccc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1,5
Cc1cc(CNc2nccc(Nc3cc(CCc4cc(O)cc(O)c4)[nH]n3)n2)on1,5
COc1ccc(OC)c(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1,5
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(C#N)c4)[nH]n3)n2)on1,5
CN(C)Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(O)c4)[nH]n3)n2)on1,5
CNC(=O)c1cc(CNc2nccc(Nc3cc(CCc4cccc(O)c4)[nH]n3)n2)on1,5
CC(C)Oc1cc(Nc2ccnc(NCc3cc(C(N)=O)no3)n2)n[nH]1,5
Cc1cc(CNc2nccc(Nc3cc(OCc4cccc(C(F)(F)F)c4)[nH]n3)n2)on1.Cl,5
Cc1cc(CNc2nccc(Nc3cc(OCc4ccoc4)[nH]n3)n2)on1,5
c1cnc(-c2cc(CNc3nccc(Nc4cc(CCc5ccco5)[nH]n4)n3)on2)nc1,5
Cc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,6
COc1ccc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(O)c4)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(OC(C)C)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(OCc4cccc(Cl)c4)[nH]n3)n2)on1.Cl,6
Cc1cc(CNc2nccc(Nc3cc(OCc4cccc(F)c4)[nH]n3)n2)on1.Cl,6
c1coc(CCc2cc(Nc3ccnc(NCc4cc(C5CC5)no4)n3)n[nH]2)c1,6
c1cc(Nc2cc(C3CCCC3)[nH]n2)nc(NCc2cc(C3CC3)no2)n1,6.698970004
COc1cc(COc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,6.698970004
Cc1cc(CNc2nccc(Nc3cc(CO)[nH]n3)n2)on1,4.522878745
COCCCc1cc(Nc2ccnc(NCc3cc(C(N)=O)no3)n2)n[nH]1,4.522878745
CCOCCCc1cc(Nc2ccnc(NCc3cc(C(N)=O)no3)n2)n[nH]1,4.522878745
COc1cncc(CCc2cc(Nc3ccnc(NCc4cc(CN(C)C)no4)n3)n[nH]2)c1,4.522878745
COc1ccc(CCc2cc(Nc3ccnc(NCc4cc(C(N)=O)no4)n3)n[nH]2)cc1,5
CNC(=O)c1cc(CNc2nccc(Nc3cc(OC(C)C)[nH]n3)n2)on1,5
COc1ncc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)s1,5
Cc1cc(CN(C)c2nccc(Nc3cc(C)[nH]n3)n2)on1,6
COCCCc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cc(F)cc(Cl)c4)[nH]n3)n2)on1,6
CC(C)Oc1cc(Nc2ccnc(NCc3cc(C4CCCO4)no3)n2)n[nH]1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(OC(C)C)c4)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(N)c4)[nH]n3)n2)on1,6
CNC(=O)c1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,6
COc1cc(COc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c(F)cn1,6
CNC(=O)c1cccc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1,6
CC(C)Cc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,6.698970004
Oc1cccc(CCc2cc(Nc3ccnc(NCc4cc(C5CC5)no4)n3)n[nH]2)c1,6.698970004
COC(=O)c1cccc(COc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1.Cl,6.698970004
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(=O)[nH]4)[nH]n3)n2)on1,5
CNC(=O)c1cc(OC)cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)n1,5
CCc1cccc(COc2cc(Nc3ccnc(NCc4cc(C)no4)n3)[nH]n2)c1,5
COCC(C)Oc1cc(Nc2ccnc(NCc3cc(C)no3)n2)n[nH]1,5
CC(C)Oc1cc(Nc2ccnc(NCc3cc(C4CCOCC4)no3)n2)n[nH]1,5
Cc1cc(CNc2nccc(Nc3cc(OCc4cccc(C#N)c4)[nH]n3)n2)on1.Cl,5
Cc1cc(CNc2nccc(Nc3cc(C4CCOCC4)[nH]n3)n2)on1,5
COc1ccc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c(C)c1,6
NC(=O)c1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(Br)c4)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cccc(C(=O)N(C)C)c4)[nH]n3)n2)on1,6
NC(=O)c1cc(CNc2nccc(Nc3cc(CCc4cccc(OCC5CC5)c4)[nH]n3)n2)on1,6
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(CN(C)C)no4)n3)n[nH]2)c(F)cn1,6
CC(C)Oc1cc(Nc2ccnc(NCc3cc(C(=O)N(C)C)no3)n2)n[nH]1,6
CC(C)Oc1cc(Nc2ccnc(NCc3cc(C4CCOC4)no3)n2)n[nH]1,6
Cc1cc(CNc2nccc(Nc3cc(OCCOc4ccccc4)[nH]n3)n2)on1,6
COc1ccnc(COc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4nc(-c5ccccc5)no4)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cscc4C)[nH]n3)n2)on1,6
Cc1cc(CNc2nccc(Nc3cc(CCc4cc(C)nn4C)[nH]n3)n2)on1,6
COc1cccc(CCc2cc(Nc3ccnc(NCc4cc(C5CC5)no4)n3)n[nH]2)c1,6.698970004
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,6.698970004
COc1cc(OC)cc(OCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1,6.698970004
Cc1cccc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)c1,6.698970004
COc1cccc(CCc2cc(Nc3ccnc(NCc4cc(CO)no4)n3)n[nH]2)c1,6.698970004
CC(C)Oc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,6.698970004
COc1cc(Nc2cc(OC(C)C)[nH]n2)nc(NCc2cc(C3CC3)no2)n1,6.698970004
NC(=O)c1cc(CNc2nccc(Nc3cc(CCc4ccco4)[nH]n3)n2)on1,6.698970004
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ncnc3ccn(CCO)c23)cc1Cl,5
COCCn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,5.568636236
Cn1c(CO)cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,5
COCc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(Cl)c3)c2n1C,5
Cn1c(C(C)(C)O)cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,5
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4ccccn4)c(Cl)c3)c21,5
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccnc4)c(Cl)c3)c21,5
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4ccncc4)c(Cl)c3)c21,5
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cnn(CC(F)(F)F)c4)c(Cl)c3)c21,5
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ncnc3ccn(C)c23)cc1Cl,6.585026652
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4ccnc(C(F)(F)F)c4)c(Cl)c3)c21,5
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4ccc(CN5CCOCC5)c(C(F)(F)F)c4)c(Cl)c3)c21,5.346787486
CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ncnc5ccn(C)c45)cc3Cl)cc2C(F)(F)F)CC1,7.853871964
CN1CCN(Cc2cc(NC(=O)Nc3ccc(Oc4ncnc5ccn(C)c45)cc3Cl)cc(C(F)(F)F)c2)CC1,6.408935393
CCNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)ncc1NC(=O)c1cc(OC)cc(OC)c1,8.677780705
Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1,5.914709422
COc1cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc(OC)c1,5.957424488
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OCCOC)cc21,9.148741651
C=CC(=O)NC1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)CC1,8.853871964
C=CS(=O)(=O)N1CC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,9.522878745
C=CC(=O)N1CC(n2cc(-c3cc4ccc(OC)cc4s3)c3c(N)ncnc32)C1,8.537602002
C=CC(=O)Nc1ccc(N2CCN(C)CC2)cc1Nc1cc2c(cn1)CN(c1c(F)c(OC)cc(OC)c1F)C(=O)C21CC1,7.522878745
C=CC(=O)Nc1ccccc1Nc1cc2c(cn1)CN(c1c(F)c(OC)cc(OC)c1F)C(=O)C21CCOC1,6.698970004
C=CC(=O)Nc1ccccc1Nc1cc2c(cn1)CN(c1c(F)c(OC)cc(OC)c1F)C(=O)C21CCCC1.O=C(O)C(F)(F)F,7.522878745
C=CC(=O)NC1CCCCC1Nc1cc2c(cn1)CN(c1c(F)c(OC)cc(OC)c1F)C(=O)C21CC1.O=C(O)C(F)(F)F,6.698970004
C=CC(=O)N[C@H]1CCC[C@H]1Oc1ncc2c(n1)C1(CC1)C(=O)N(c1c(F)c(OC)cc(OC)c1F)C2,6.698970004
C=CC(=O)Nc1ccc(N2CCOCC2)cc1Nc1cc2c(cn1)CN(c1c(F)c(OC)cc(OC)c1F)C(=O)C21CC1,6.698970004
C=CC(=O)NC1COCC1Nc1cc2c(cn1)CN(c1c(F)c(OC)cc(OC)c1F)C(=O)C21CC1.O=C(O)C(F)(F)F,6.698970004
C=CC(=O)N1CC[C@H](n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,9.522878745
C=CC(=O)N1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)nc(N)nc32)C1,7.394694954
C=CC(=O)N1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)nc(C)nc32)C1,6.785421046
C=CC(=O)N1CC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,9.22184875
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1ccc(Oc2ccccc2)cc1,5
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1c(C)cc(Cl)cc1Cl,5
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1OCc1ccc(Oc2ccccc2)cc1,5.978810701
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1-c1ccc(C(C)=O)cc1,7.142667504
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1-c1ccc(OC)nc1,7.698970004
[2H]C([2H])([2H])Nc1ncc2cc(-c3c(Cl)c(OC([2H])([2H])[2H])cc(OC([2H])([2H])[2H])c3Cl)c(=O)n(CCCN3CCN(C(=O)C=C)CC3)c2n1,8.301029996
[2H]C([2H])([2H])Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCCN3CCN(C(=O)C=C)CC3)c2n1,8.301029996
CCOc1cc(N2CC(n3c(=O)[nH]c4ccccc43)C2)ncc1Cl,6
COc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)ccc1OCC(=O)O,4.301029996
COc1cc(-c2nc3sc4ccc(C)cc4c3c(=O)[nH]2)ccc1OCC(=O)O,5.721246399
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21,5
COc1cc2ncnc(Sc3nccs3)c2cc1OC,5
COc1ccnc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,5.860120914
CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,5
COc1cccc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,6.73754891
COc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,6.455931956
COc1cc(CO)cc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,6.349692477
N#CC1=C2C(=NC1=O)c1cccc3cccc2c13,5.346787486
CC(C)Sc1ccc2c3c(cccc13)C1=NC(=O)C(C#N)=C12,5
CCOC(=O)C1=C2C(=NC1=O)c1cccc3cccc2c13,7.13076828
CCCSc1ccc2c3c(cccc13)C1=NC(=O)C(C(=O)OCC)=C12,5
C=CCSc1ccc2c3c(cccc13)C1=NC(=O)C(C(=O)OCC)=C12,6.314258261
CCOC(=O)C1=C2C(=NC1=O)c1cccc3c(SC4CCOC4C)ccc2c13,5
CCOC(=O)C1=C2C(=NC1=O)c1cccc3c(SCCN4CCSC4)ccc2c13,5
C=CCOC(=O)C1=C2C(=NC1=O)c1cccc3cccc2c13,7.721246399
CCCSC(=O)OC(=O)C1=C2C(=NC1=O)c1cccc3c(SCCC)ccc2c13,5
CCCSc1ccc2c3c(cccc13)C1=NC(=O)C(C(=O)OC(=O)OC(F)(F)C(F)(F)F)=C12,5
CN(C)CCCc1ccc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,5.698970004
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)cc(OC)c1,9.070581074
COc1cccc(CCc2cc(NC(=O)c3ccc(S(C)(=O)=O)cc3)[nH]n2)c1,6.958607315
COCCOc1ccc(C(=O)Nc2cc(CCc3cccc(OC)c3)n[nH]2)cn1,6.142667504
COc1cccc(CCc2cc(NC(=O)c3ccc(C(N)=O)cc3)[nH]n2)c1,6.366531544
COc1cccc(CCc2cc(NC(=O)c3ccc(NS(C)(=O)=O)cc3)[nH]n2)c1,6.585026652
COc1cccc(CCc2cc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)[nH]n2)c1,6.096910013
COc1cccc(CCc2cc(NC(=O)c3ccc(-c4cnco4)cc3)[nH]n2)c1,5.920818754
COc1cc(CCc2cc(NC(=O)c3ccccc3OC)n[nH]2)cc(OC)c1,5.583359493
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCCCC4)cc3)n[nH]2)cc(OC)c1,6.358525889
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCNCC4)cc3)n[nH]2)cc(OC)c1,7.585026652
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCNCC4)nc3)n[nH]2)cc(OC)c1,7.397940009
COc1cc(CCc2cc(NC(=O)c3ccc(OCCO)cc3)n[nH]2)cc(OC)c1,7.408935393
COc1cc(CCc2cc(NC(=O)c3ccc(CN4CCCC(C)(C)C4)cc3)n[nH]2)cc(OC)c1,9
COc1cc(CCc2cc(NC(=O)c3ccc(CN4CCc5ccc(C#N)cc5C4)cc3)n[nH]2)cc(OC)c1,6.313363731
COc1cc(CCc2cc(NC(=O)c3ccc(CN4CCCC(F)C4)cc3)n[nH]2)cc(OC)c1,7.045757491
COc1cc(CCc2cc(NC(=O)c3ccc(CN(C)CC4CCCO4)cc3)n[nH]2)cc(OC)c1,8.27572413
COc1cccc(CCc2cc(NC(=O)c3ccc(Cl)nc3)[nH]n2)c1,5.342944147
COc1cccc(CCc2cc(NC(=O)c3ccc(C#N)nc3)[nH]n2)c1,5.42365865
CCOC(=O)c1ccc(C(=O)Nc2cc(CCc3cccc(OC)c3)n[nH]2)cn1,6.140261434
COc1cc(COc2cc(NC(=O)c3ccc(N4CCNCC4)nc3)[nH]n2)cc(OC)c1,7.602059991
COc1cc(COc2cc(NC(=O)c3cccc(N4CCNCC4)c3)n[nH]2)cc(OC)c1,6.886056648
CN(C)Cc1ccc(CCc2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]2)o1,6.468521083
COc1ccc(OC)c(CCc2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,6.327902142
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCN(C)C(C)C4)cc3)n[nH]2)cc(OC)c1,7.397940009
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCN(C(C)=O)CC4)cc3)n[nH]2)cc(OC)c1,7.251811973
COc1cc(CCc2cc(NC(=O)c3ccc(C4CCN(C)CC4)cc3)n[nH]2)cc(OC)c1,8.102372909
COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)N(C)C(C)C4)cc3)n[nH]2)cc(OC)c1,9.26760624
COc1cc(COc2cc(NC(=O)c3ccc(N4CCN(C)C(C)C4)s3)[nH]n2)cc(OC)c1,9.337242168
COc1cc(COc2cc(NC(=O)c3ccc(N4C[C@H](C)N[C@H](C)C4)cc3)[nH]n2)cc(OC)c1,8.853871964
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)s3)[nH]n2)cc(OC)c1,7.552841969
COc1cc(COc2cc(NC(=O)c3ccc(N4CCN5CCCC5C4)cc3)[nH]n2)cc(OC)c1,8.886056648
COc1cc(COc2cc(NC(=O)c3ccc(N4CCN(C)CC4)s3)[nH]n2)cc(OC)c1,8.958607315
COc1cc(COc2cc(NC(=O)c3ccc(N4CCNC(C)(C)C4)cc3)[nH]n2)cc(OC)c1,9.119186408
COc1cc(CCc2cc(NC(=O)c3cnc(N4C[C@H](C)N[C@H](C)C4)cn3)[nH]n2)cc(OC)c1,8.769551079
COc1cc(COc2cc(NC(=O)c3cnc(N4CCN5CCCCC5C4)cn3)[nH]n2)cc(OC)c1,8.638272164
COc1cc(CCc2cc(NC(=O)c3ccc(N4CC[N+](C)([O-])CC4)cc3)[nH]n2)cc(OC)c1,8.886056648
COc1cc(COc2cc(NC(=O)c3cnc(N4CCN5CCCCC5C4)nc3)[nH]n2)cc(OC)c1,8.48148606
COc1cc(COc2cc(NC(=O)c3ccc(N4CCN5CCCC5C4)s3)[nH]n2)cc(OC)c1,9.102372909
COc1cc(COc2cc(NC(=O)c3cnc(N4CCN5CCCC5C4)cn3)[nH]n2)cc(OC)c1,8.886056648
COc1cc(CCc2cc(NC(=O)c3cnc(N4CCN(C)C(C)C4)cn3)[nH]n2)cc(OC)c1,8.657577319
COc1cc(COc2cc(NC(=O)c3cnc(N4CCN(C)C(C)C4)cn3)[nH]n2)cc(OC)c1,8.823908741
COc1cc(CCc2cc(NC(=O)c3cnc(N4CCN(C5CC5)CC4)nc3)[nH]n2)cc(OC)c1,8.443697499
COc1cc(COc2cc(NC(=O)c3cnc(N4C[C@H](C)N(C)[C@H](C)C4)cn3)[nH]n2)cc(OC)c1,9.229147988
COc1cc(COc2cc(NC(=O)c3cnc(N4C[C@H](C)N(C)[C@H](C)C4)nc3)[nH]n2)cc(OC)c1,8.585026652
CCN1CCN(c2ncc(C(=O)Nc3cc(CCc4cc(OC)cc(OC)c4)n[nH]3)cn2)CC1C,8.568636236
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCCNCC4)cc3)[nH]n2)cc(OC)c1,9.15490196
COc1cc(COc2cc(NC(=O)c3ccc(N4C[C@H](C)N[C@H](C)C4)s3)[nH]n2)cc(OC)c1,8.744727495
COCCN1CCC(c2ccc(C(=O)Nc3cc(CCc4cc(OC)cc(OC)c4)n[nH]3)cc2)CC1,9.060480747
COc1cc(CCc2cc(NC(=O)c3cnc(N4CCN[C@@H](C(C)C)C4)nc3)[nH]n2)cc(OC)c1,8.356547324
COc1cc(CCc2cc(NC(=O)c3cnc(N4CCN(C)C(=O)C4)nc3)[nH]n2)cc(OC)c1,7.920818754
COc1cc(CCc2cc(NC(=O)c3cnc(C4CCN(C)CC4)cn3)[nH]n2)cc(OC)c1,8.886056648
COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@H](C)N(C)[C@H](C)C4)cc3)[nH]n2)cc(OC)c1,9.346787486
COCC1CN(c2ncc(C(=O)Nc3cc(CCc4cc(OC)cc(OC)c4)n[nH]3)cn2)CCN1,8.366531544
COc1cc(CCc2cc(NC(=O)c3cnc(C4CCN(C)CC4)nc3)[nH]n2)cc(OC)c1,7.443697499
COc1cc(CCc2cc(NC(=O)c3cnc(N4CCCN(C)CC4)cn3)[nH]n2)cc(OC)c1,8.744727495
C=CCN1CCCN(c2ccc(C(=O)Nc3cc(CCc4cc(OC)cc(OC)c4)n[nH]3)cc2)CC1,9.107905397
COc1cc(CCc2cc(NC(=O)c3ccc(N4CCCN(C(C)C)CC4)s3)[nH]n2)cc(OC)c1,8.823908741
CCN1CCCN(c2cnc(C(=O)Nc3cc(CCc4cc(OC)cc(OC)c4)n[nH]3)cn2)CC1,8.568636236
C=CCN1CCCN(c2cnc(C(=O)Nc3cc(CCc4cc(OC)cc(OC)c4)n[nH]3)cn2)CC1,8.468521083
CCN1CCN(c2ccc(C(=O)Nc3cc(OCc4cc(OC)cc(OC)c4)n[nH]3)cc2)CC1,9.167491087
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,5
C=CC(=O)N1CC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,8.494850022
COc1ccc(-c2c[nH]c(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)c2)cc1,6.070581074
COc1ncc(Cl)cc1-c1ccc2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,7.27572413
Cc1ccc(-c2ccc3cc(C(=O)c4cnn(-c5ccc6[nH]c(C)nc6c5)c4N)[nH]c3c2)cn1,7.27572413
Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(F)(F)F)ccc5[nH]4)c3N)ccc2[nH]1,7.036212173
Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(O)cc5[nH]4)c3N)ccc2[nH]1,7.568636236
Cc1nc2cc(-n3ncc(C(=O)c4cc5c(C(C)(C)C)cc(C(C)(C)C)cc5[nH]4)c3N)ccc2[nH]1,7.468521083
Cc1nc2cc(-n3ncc(C(=O)c4cc5c(OC(C)C)cccc5[nH]4)c3N)ccc2[nH]1,7.040958608
